,sd
84986,"{'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|WHITEAMERICANS', 'UNITEDSTATES|LARGESTCITY|NEWYORKCITY'}"
84988,"{'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|WHITEAMERICANS', 'UNITEDSTATES|LARGESTCITY|NEWYORKCITY'}"
84990,"{'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|WHITEAMERICANS', 'UNITEDSTATES|LARGESTCITY|NEWYORKCITY'}"
84992,"{'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,OREGON|ISPARTOF|LINNCOUNTY,OREGON', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
84994,"{'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,OREGON|ISPARTOF|LINNCOUNTY,OREGON', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
84996,"{'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,OREGON|ISPARTOF|LINNCOUNTY,OREGON', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
84998,"{'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,OREGON|ISPARTOF|OREGON', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85000,"{'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,OREGON|ISPARTOF|OREGON', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85002,"{'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'ALBANY,OREGON|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,OREGON|ISPARTOF|OREGON', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85004,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ANGOLA,INDIANA|ISPARTOF|STEUBENCOUNTY,INDIANA', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE'}"
85006,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'ANGOLA,INDIANA|ISPARTOF|STEUBENCOUNTY,INDIANA', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE'}"
85008,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85010,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85012,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'LEECOUNTY,ALABAMA|STATE|ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85014,"{'LEECOUNTY,ALABAMA|COUNTYSEAT|OPELIKA,ALABAMA', 'AUBURN,ALABAMA|ISPARTOF|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES'}"
85016,"{'LEECOUNTY,ALABAMA|COUNTYSEAT|OPELIKA,ALABAMA', 'AUBURN,ALABAMA|ISPARTOF|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES'}"
85018,"{'LEECOUNTY,ALABAMA|COUNTYSEAT|OPELIKA,ALABAMA', 'AUBURN,ALABAMA|ISPARTOF|ALABAMA', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|COUNTRY|UNITEDSTATES'}"
85020,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'NEWJERSEY|LARGESTCITY|NEWARK,NEWJERSEY', 'NEWJERSEY|CAPITAL|TRENTON,NEWJERSEY'}"
85022,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'NEWJERSEY|LARGESTCITY|NEWARK,NEWJERSEY', 'NEWJERSEY|CAPITAL|TRENTON,NEWJERSEY'}"
85024,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ATLANTICCITY,NEWJERSEY|ISPARTOF|NEWJERSEY', 'NEWJERSEY|COUNTRY|UNITEDSTATES', 'NEWJERSEY|LARGESTCITY|NEWARK,NEWJERSEY', 'NEWJERSEY|CAPITAL|TRENTON,NEWJERSEY'}"
85026,"{'ALBUQUERQUE,NEWMEXICO|ISPARTOF|NEWMEXICO', 'UNITEDSTATES|LEADER|BARACKOBAMA', 'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'ALBUQUERQUE,NEWMEXICO|COUNTRY|UNITEDSTATES'}"
85028,"{'ALBUQUERQUE,NEWMEXICO|ISPARTOF|NEWMEXICO', 'UNITEDSTATES|LEADER|BARACKOBAMA', 'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'ALBUQUERQUE,NEWMEXICO|COUNTRY|UNITEDSTATES'}"
85030,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|STEUBENCOUNTY,INDIANA', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
85032,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|STEUBENCOUNTY,INDIANA', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
85034,"{'ANGOLA,INDIANA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ANGOLA,INDIANA|ISPARTOF|STEUBENCOUNTY,INDIANA', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS'}"
85036,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|LEADER|BARACKOBAMA', 'AKRON,OHIO|COUNTRY|UNITEDSTATES', 'AKRON,OHIO|ISPARTOF|SUMMITCOUNTY,OHIO', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85038,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|LEADER|BARACKOBAMA', 'AKRON,OHIO|COUNTRY|UNITEDSTATES', 'AKRON,OHIO|ISPARTOF|SUMMITCOUNTY,OHIO', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85040,"{'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,GEORGIA|ISPARTOF|UNITEDSTATES', 'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS'}"
85042,"{'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,GEORGIA|ISPARTOF|UNITEDSTATES', 'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS'}"
85044,"{'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,GEORGIA|ISPARTOF|UNITEDSTATES', 'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS'}"
85046,"{'BIGHERO6(FILM)|STARRING|ALANTUDYK', 'DUNCANROULEAU|NATIONALITY|AMERICANS', 'BAYMAX|CREATOR|STEVENT.SEAGLE', 'BAYMAX|SERIES|BIGHERO6(FILM)', 'BAYMAX|CREATOR|DUNCANROULEAU'}"
85048,"{'BIGHERO6(FILM)|STARRING|ALANTUDYK', 'DUNCANROULEAU|NATIONALITY|AMERICANS', 'BAYMAX|CREATOR|STEVENT.SEAGLE', 'BAYMAX|SERIES|BIGHERO6(FILM)', 'BAYMAX|CREATOR|DUNCANROULEAU'}"
85050,"{'BIGHERO6(FILM)|STARRING|ALANTUDYK', 'DUNCANROULEAU|NATIONALITY|AMERICANS', 'BAYMAX|CREATOR|STEVENT.SEAGLE', 'BAYMAX|SERIES|BIGHERO6(FILM)', 'BAYMAX|CREATOR|DUNCANROULEAU'}"
85052,"{'INDONESIA|LEADERNAME|JUSUFKALLA', 'INDONESIA|CURRENCY|INDONESIANRUPIAH', 'INDONESIA|LANGUAGE|INDONESIANLANGUAGE', 'AREM-AREM|REGION|NATIONWIDEININDONESIA,BUTMORESPECIFICTOJAVA', 'AREM-AREM|COUNTRY|INDONESIA'}"
85054,"{'INDONESIA|LEADERNAME|JUSUFKALLA', 'INDONESIA|CURRENCY|INDONESIANRUPIAH', 'INDONESIA|LANGUAGE|INDONESIANLANGUAGE', 'AREM-AREM|REGION|NATIONWIDEININDONESIA,BUTMORESPECIFICTOJAVA', 'AREM-AREM|COUNTRY|INDONESIA'}"
85056,"{'INDONESIA|LEADERNAME|JUSUFKALLA', 'INDONESIA|CURRENCY|INDONESIANRUPIAH', 'INDONESIA|LANGUAGE|INDONESIANLANGUAGE', 'AREM-AREM|REGION|NATIONWIDEININDONESIA,BUTMORESPECIFICTOJAVA', 'AREM-AREM|COUNTRY|INDONESIA'}"
85058,"{'ASAMPEDAS|COUNTRY|MALAYSIA', 'ASAMPEDAS|REGION|SUMATRAANDMALAYPENINSULA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY', 'MALAYSIA|ETHNICGROUP|MALAYSIANCHINESE'}"
85060,"{'ASAMPEDAS|COUNTRY|MALAYSIA', 'ASAMPEDAS|REGION|SUMATRAANDMALAYPENINSULA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY', 'MALAYSIA|ETHNICGROUP|MALAYSIANCHINESE'}"
85062,"{'ASAMPEDAS|COUNTRY|MALAYSIA', 'ASAMPEDAS|REGION|SUMATRAANDMALAYPENINSULA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY', 'MALAYSIA|ETHNICGROUP|MALAYSIANCHINESE'}"
85064,"{'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'ASAMPEDAS|REGION|SUMATRAANDMALAYPENINSULA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85066,"{'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'ASAMPEDAS|REGION|SUMATRAANDMALAYPENINSULA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85068,"{'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'ASAMPEDAS|REGION|SUMATRAANDMALAYPENINSULA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85070,"{'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'ASAMPEDAS|REGION|SUMATRA', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85072,"{'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'ASAMPEDAS|REGION|SUMATRA', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85074,"{'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'ASAMPEDAS|REGION|SUMATRA', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'MALAYSIA|CAPITAL|KUALALUMPUR', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85076,"{'ASAMPEDAS|REGION|MALAYPENINSULA', 'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'MALAYSIA|LEADERNAME|ABUZAHARUJANG', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85078,"{'ASAMPEDAS|REGION|MALAYPENINSULA', 'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'MALAYSIA|LEADERNAME|ABUZAHARUJANG', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85080,"{'ASAMPEDAS|REGION|MALAYPENINSULA', 'MALAYSIA|ETHNICGROUP|MALAYSIANINDIAN', 'MALAYSIA|LEADERNAME|ABUZAHARUJANG', 'ASAMPEDAS|COUNTRY|MALAYSIA', 'MALAYSIA|ETHNICGROUP|MALAYSIANMALAY'}"
85082,"{'BACONEXPLOSION|INGREDIENT|BACON', 'BACONEXPLOSION|REGION|KANSASCITYMETROPOLITANAREA', 'BACONEXPLOSION|MAININGREDIENTS|SAUSAGE', 'BACONEXPLOSION|MAININGREDIENTS|BACON,SAUSAGE', 'BACONEXPLOSION|COUNTRY|UNITEDSTATES'}"
85084,"{'BACONEXPLOSION|INGREDIENT|BACON', 'BACONEXPLOSION|REGION|KANSASCITYMETROPOLITANAREA', 'BACONEXPLOSION|MAININGREDIENTS|SAUSAGE', 'BACONEXPLOSION|MAININGREDIENTS|BACON,SAUSAGE', 'BACONEXPLOSION|COUNTRY|UNITEDSTATES'}"
85086,"{'BACONEXPLOSION|INGREDIENT|BACON', 'BACONEXPLOSION|REGION|KANSASCITYMETROPOLITANAREA', 'BACONEXPLOSION|MAININGREDIENTS|SAUSAGE', 'BACONEXPLOSION|MAININGREDIENTS|BACON,SAUSAGE', 'BACONEXPLOSION|COUNTRY|UNITEDSTATES'}"
85088,"{'UNITEDSTATES|LEADERNAME|PAULRYAN', 'BACONEXPLOSION|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|WHITEAMERICANS', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85090,"{'UNITEDSTATES|LEADERNAME|PAULRYAN', 'BACONEXPLOSION|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|ETHNICGROUP|WHITEAMERICANS', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
85092,"{'BACONSANDWICH|INGREDIENT|KETCHUP', 'BACONSANDWICH|ALTERNATIVENAME|BACONBUTTY,BACONSARNIE,RASHERSANDWICH,BACONSANGER,PIECENBACON,BACONCOB,BACONBARM,BACONMUFFIN', 'BACONSANDWICH|MAININGREDIENTS|BREADANDBACON,WITHACONDIMENT,OFTENKETCHUPORBROWNSAUCE', 'BACONSANDWICH|DISHVARIATION|BLT', 'BACONSANDWICH|COUNTRY|UNITEDKINGDOM'}"
85094,"{'BACONSANDWICH|INGREDIENT|KETCHUP', 'BACONSANDWICH|ALTERNATIVENAME|BACONBUTTY,BACONSARNIE,RASHERSANDWICH,BACONSANGER,PIECENBACON,BACONCOB,BACONBARM,BACONMUFFIN', 'BACONSANDWICH|MAININGREDIENTS|BREADANDBACON,WITHACONDIMENT,OFTENKETCHUPORBROWNSAUCE', 'BACONSANDWICH|DISHVARIATION|BLT', 'BACONSANDWICH|COUNTRY|UNITEDKINGDOM'}"
85096,"{'BACONSANDWICH|INGREDIENT|KETCHUP', 'BACONSANDWICH|ALTERNATIVENAME|BACONBUTTY,BACONSARNIE,RASHERSANDWICH,BACONSANGER,PIECENBACON,BACONCOB,BACONBARM,BACONMUFFIN', 'BACONSANDWICH|MAININGREDIENTS|BREADANDBACON,WITHACONDIMENT,OFTENKETCHUPORBROWNSAUCE', 'BACONSANDWICH|DISHVARIATION|BLT', 'BACONSANDWICH|COUNTRY|UNITEDKINGDOM'}"
85098,"{'FRANCE|LANGUAGE|FRENCHLANGUAGE', 'FRANCE|LEADERNAME|GERARDLARCHER', 'BAKEDALASKA|COUNTRY|FRANCE', 'BAKEDALASKA|REGION|HONGKONG', 'FRANCE|LEADERNAME|MANUELVALLS'}"
85100,"{'FRANCE|LANGUAGE|FRENCHLANGUAGE', 'FRANCE|LEADERNAME|GERARDLARCHER', 'BAKEDALASKA|COUNTRY|FRANCE', 'BAKEDALASKA|REGION|HONGKONG', 'FRANCE|LEADERNAME|MANUELVALLS'}"
85102,"{'FRANCE|LANGUAGE|FRENCHLANGUAGE', 'FRANCE|LEADERNAME|GERARDLARCHER', 'BAKEDALASKA|COUNTRY|FRANCE', 'BAKEDALASKA|REGION|HONGKONG', 'FRANCE|LEADERNAME|MANUELVALLS'}"
85104,"{'LEMON|ORDER|ROSIDS', 'ANTIOQUIADEPARTMENT|COUNTRY|COLOMBIA', 'BANDEJAPAISA|REGION|ANTIOQUIADEPARTMENT', 'BANDEJAPAISA|INGREDIENT|LEMON', 'LEMON|FAMILY|RUTACEAE'}"
85106,"{'LEMON|ORDER|ROSIDS', 'ANTIOQUIADEPARTMENT|COUNTRY|COLOMBIA', 'BANDEJAPAISA|REGION|ANTIOQUIADEPARTMENT', 'BANDEJAPAISA|INGREDIENT|LEMON', 'LEMON|FAMILY|RUTACEAE'}"
85108,"{'FRANCE|LANGUAGE|FRENCHLANGUAGE', 'FRANCE|LEADERNAME|FRANCOISHOLLANDE', 'BARNYCAKES|INGREDIENT|SPONGECAKE', 'FRANCE|LEADERNAME|GERARDLARCHER', 'BARNYCAKES|COUNTRY|FRANCE'}"
85110,"{'FRANCE|LANGUAGE|FRENCHLANGUAGE', 'FRANCE|LEADERNAME|FRANCOISHOLLANDE', 'BARNYCAKES|INGREDIENT|SPONGECAKE', 'FRANCE|LEADERNAME|GERARDLARCHER', 'BARNYCAKES|COUNTRY|FRANCE'}"
85112,"{'FRANCE|LANGUAGE|FRENCHLANGUAGE', 'FRANCE|LEADERNAME|FRANCOISHOLLANDE', 'BARNYCAKES|INGREDIENT|SPONGECAKE', 'FRANCE|LEADERNAME|GERARDLARCHER', 'BARNYCAKES|COUNTRY|FRANCE'}"
85114,"{'BATAGOR|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JOKOWIDODO', 'SIOMAY|INGREDIENT|PEANUTSAUCE', 'BATAGOR|DISHVARIATION|SIOMAY', 'BATAGOR|DISHVARIATION|SHUMAI'}"
85116,"{'BATAGOR|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JOKOWIDODO', 'SIOMAY|INGREDIENT|PEANUTSAUCE', 'BATAGOR|DISHVARIATION|SIOMAY', 'BATAGOR|DISHVARIATION|SHUMAI'}"
85118,"{'BATAGOR|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JOKOWIDODO', 'SIOMAY|INGREDIENT|PEANUTSAUCE', 'BATAGOR|DISHVARIATION|SIOMAY', 'BATAGOR|DISHVARIATION|SHUMAI'}"
85120,"{'BATAGOR|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JOKOWIDODO', 'SIOMAY|INGREDIENT|PEANUTSAUCE', 'SIOMAY|DISHVARIATION|SHUMAI', 'BATAGOR|DISHVARIATION|SIOMAY'}"
85122,"{'BATAGOR|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JOKOWIDODO', 'SIOMAY|INGREDIENT|PEANUTSAUCE', 'SIOMAY|DISHVARIATION|SHUMAI', 'BATAGOR|DISHVARIATION|SIOMAY'}"
85124,"{'BATAGOR|COUNTRY|INDONESIA', 'INDONESIA|LEADERNAME|JOKOWIDODO', 'SIOMAY|INGREDIENT|PEANUTSAUCE', 'SIOMAY|DISHVARIATION|SHUMAI', 'BATAGOR|DISHVARIATION|SIOMAY'}"
85126,"{'SINGAPORE|LANGUAGE|STANDARDCHINESE', 'SINGAPORE|LEADERNAME|HALIMAHYACOB', 'BEEFKWAYTEOW|REGION|INDONESIA', 'BEEFKWAYTEOW|COUNTRY|SINGAPORE', 'SINGAPORE|LEADERNAME|TONYTAN'}"
85128,"{'SINGAPORE|LANGUAGE|STANDARDCHINESE', 'SINGAPORE|LEADERNAME|HALIMAHYACOB', 'BEEFKWAYTEOW|REGION|INDONESIA', 'BEEFKWAYTEOW|COUNTRY|SINGAPORE', 'SINGAPORE|LEADERNAME|TONYTAN'}"
85130,"{'INDIA|LEADERNAME|SUMITRAMAHAJAN', 'KARNATAKA|LEADERNAME|VAJUBHAIVALA', 'BHAJJI|REGION|KARNATAKA', 'INDIA|CURRENCY|INDIANRUPEE', 'BHAJJI|COUNTRY|INDIA'}"
85132,"{'INDIA|LEADERNAME|SUMITRAMAHAJAN', 'KARNATAKA|LEADERNAME|VAJUBHAIVALA', 'BHAJJI|REGION|KARNATAKA', 'INDIA|CURRENCY|INDIANRUPEE', 'BHAJJI|COUNTRY|INDIA'}"
85134,"{'BINIGNIT|INGREDIENT|SWEETPOTATO', 'BINIGNIT|REGION|MINDANAO', 'BINIGNIT|COURSE|DESSERT', 'BINIGNIT|COUNTRY|PHILIPPINES', 'BINIGNIT|MAININGREDIENTS|BANANA'}"
85136,"{'BINIGNIT|INGREDIENT|SWEETPOTATO', 'BINIGNIT|REGION|MINDANAO', 'BINIGNIT|COURSE|DESSERT', 'BINIGNIT|COUNTRY|PHILIPPINES', 'BINIGNIT|MAININGREDIENTS|BANANA'}"
85138,"{'BINIGNIT|INGREDIENT|SWEETPOTATO', 'BINIGNIT|REGION|MINDANAO', 'BINIGNIT|COURSE|DESSERT', 'BINIGNIT|COUNTRY|PHILIPPINES', 'BINIGNIT|MAININGREDIENTS|BANANA'}"
85140,"{'BINIGNIT|REGION|VISAYAS', 'BINIGNIT|INGREDIENT|SWEETPOTATO', 'BINIGNIT|COURSE|DESSERT', 'BINIGNIT|MAININGREDIENTS|SAGO', 'BINIGNIT|COUNTRY|PHILIPPINES'}"
85142,"{'BINIGNIT|REGION|VISAYAS', 'BINIGNIT|INGREDIENT|SWEETPOTATO', 'BINIGNIT|COURSE|DESSERT', 'BINIGNIT|MAININGREDIENTS|SAGO', 'BINIGNIT|COUNTRY|PHILIPPINES'}"
85144,"{'BIONICO|COURSE|DESSERT', 'BIONICO|INGREDIENT|RAISIN', 'BIONICO|MAININGREDIENTS|CHOPPEDFRUITS,SOURCREAM,CONDENSEDMILK,GRANOLA,SHREDDEDCOCONUT,RAISINS', 'BIONICO|REGION|JALISCO', 'BIONICO|COUNTRY|MEXICO'}"
85146,"{'BIONICO|COURSE|DESSERT', 'BIONICO|INGREDIENT|RAISIN', 'BIONICO|MAININGREDIENTS|CHOPPEDFRUITS,SOURCREAM,CONDENSEDMILK,GRANOLA,SHREDDEDCOCONUT,RAISINS', 'BIONICO|REGION|JALISCO', 'BIONICO|COUNTRY|MEXICO'}"
85148,"{'BIONICO|COURSE|DESSERT', 'MEXICO|LEADERNAME|SILVANOAUREOLESCONEJO', 'BIONICO|COUNTRY|MEXICO', 'MEXICO|LANGUAGE|SPANISHLANGUAGE', 'BIONICO|DISHVARIATION|COTTAGECHEESE'}"
85150,"{'BIONICO|COURSE|DESSERT', 'MEXICO|LEADERNAME|SILVANOAUREOLESCONEJO', 'BIONICO|COUNTRY|MEXICO', 'MEXICO|LANGUAGE|SPANISHLANGUAGE', 'BIONICO|DISHVARIATION|COTTAGECHEESE'}"
85152,"{'BIONICO|COURSE|DESSERT', 'MEXICO|LEADERNAME|SILVANOAUREOLESCONEJO', 'BIONICO|COUNTRY|MEXICO', 'MEXICO|LANGUAGE|SPANISHLANGUAGE', 'BIONICO|DISHVARIATION|COTTAGECHEESE'}"
85154,"{'BIONICO|COURSE|DESSERT', 'MEXICO|LEADERNAME|SILVANOAUREOLESCONEJO', 'BIONICO|COUNTRY|MEXICO', 'DESSERT|DISHVARIATION|CAKE', 'MEXICO|LANGUAGE|MEXICANSPANISH'}"
85156,"{'BIONICO|COURSE|DESSERT', 'MEXICO|LEADERNAME|SILVANOAUREOLESCONEJO', 'BIONICO|COUNTRY|MEXICO', 'DESSERT|DISHVARIATION|CAKE', 'MEXICO|LANGUAGE|MEXICANSPANISH'}"
