,sd
42588,"{'SINGAPORE|LANGUAGE|ENGLISHLANGUAGE', 'AYAMPENYET|COUNTRY|JAVA', 'JAVA|ETHNICGROUP|JAVANESEPEOPLE', 'AYAMPENYET|REGION|SINGAPORE', 'SINGAPORE|LEADERNAME|TONYTAN'}"
42589,"{'MEXICO|LEADERNAME|SILVANOAUREOLESCONEJO', 'BIONICO|REGION|GUADALAJARA', 'GUADALAJARA|COUNTRY|MEXICO', 'DESSERT|DISHVARIATION|CAKE', 'BIONICO|COURSE|DESSERT'}"
42590,"{'MEXICO|LEADERNAME|SILVANOAUREOLESCONEJO', 'BIONICO|REGION|GUADALAJARA', 'GUADALAJARA|COUNTRY|MEXICO', 'DESSERT|DISHVARIATION|CAKE', 'BIONICO|COURSE|DESSERT'}"
42591,"{'MEXICO|LEADERNAME|SILVANOAUREOLESCONEJO', 'BIONICO|REGION|GUADALAJARA', 'GUADALAJARA|COUNTRY|MEXICO', 'DESSERT|DISHVARIATION|CAKE', 'BIONICO|COURSE|DESSERT'}"
42592,"{'PHILIPPINES|ETHNICGROUP|ZAMBOANGANS', 'BATCHOY|COUNTRY|PHILIPPINES', 'PHILIPPINES|LANGUAGE|ARABIC', 'PHILIPPINES|OFFICIALLANGUAGE|PHILIPPINEENGLISH', 'PHILIPPINES|ETHNICGROUP|CHINESEFILIPINO'}"
42593,"{'PHILIPPINES|ETHNICGROUP|ZAMBOANGANS', 'BATCHOY|COUNTRY|PHILIPPINES', 'PHILIPPINES|LANGUAGE|ARABIC', 'PHILIPPINES|OFFICIALLANGUAGE|PHILIPPINEENGLISH', 'PHILIPPINES|ETHNICGROUP|CHINESEFILIPINO'}"
42594,"{'PHILIPPINES|ETHNICGROUP|ZAMBOANGANS', 'BATCHOY|COUNTRY|PHILIPPINES', 'PHILIPPINES|LANGUAGE|ARABIC', 'PHILIPPINES|OFFICIALLANGUAGE|PHILIPPINEENGLISH', 'PHILIPPINES|ETHNICGROUP|CHINESEFILIPINO'}"
42595,"{'AJOBLANCO|REGION|ANDALUSIA', 'ANDALUSIA|LEADERNAME|SUSANADIAZ', 'SPAIN|ETHNICGROUP|SPANIARDS', 'AJOBLANCO|COUNTRY|SPAIN', 'SPAIN|LANGUAGE|SPANISHLANGUAGE'}"
42596,"{'AJOBLANCO|REGION|ANDALUSIA', 'ANDALUSIA|LEADERNAME|SUSANADIAZ', 'SPAIN|ETHNICGROUP|SPANIARDS', 'AJOBLANCO|COUNTRY|SPAIN', 'SPAIN|LANGUAGE|SPANISHLANGUAGE'}"
42597,"{'AJOBLANCO|REGION|ANDALUSIA', 'ANDALUSIA|LEADERNAME|SUSANADIAZ', 'SPAIN|ETHNICGROUP|SPANIARDS', 'AJOBLANCO|COUNTRY|SPAIN', 'SPAIN|LANGUAGE|SPANISHLANGUAGE'}"
42598,"{'AIDASTELLA|BUILDER|MEYERWERFT', 'COSTACROCIERE|PARENTCOMPANY|CARNIVALCORPORATION&PLC', 'AIDASTELLA|OWNER|COSTACROCIERE', 'AIDACRUISES|LOCATION|GERMANY', 'AIDASTELLA|OPERATOR|AIDACRUISES'}"
42599,"{'AIDASTELLA|BUILDER|MEYERWERFT', 'COSTACROCIERE|PARENTCOMPANY|CARNIVALCORPORATION&PLC', 'AIDASTELLA|OWNER|COSTACROCIERE', 'AIDACRUISES|LOCATION|GERMANY', 'AIDASTELLA|OPERATOR|AIDACRUISES'}"
42600,"{'AIDASTELLA|BUILDER|MEYERWERFT', 'COSTACROCIERE|PARENTCOMPANY|CARNIVALCORPORATION&PLC', 'AIDASTELLA|OWNER|COSTACROCIERE', 'AIDACRUISES|LOCATION|GERMANY', 'AIDASTELLA|OPERATOR|AIDACRUISES'}"
42601,"{'ALCORS-3|LENGTH|17068.8(MILLIMETRES)', 'ALCORS-3|BUILDDATE|MAY1950-AUGUST1956', 'ALCORS-3|ENGINE|FOUR-STROKEENGINE', 'ALCORS-3|CYLINDERCOUNT|12', 'ALCORS-3|BUILDER|AMERICANLOCOMOTIVECOMPANY'}"
42602,"{'ALCORS-3|LENGTH|17068.8(MILLIMETRES)', 'ALCORS-3|BUILDDATE|MAY1950-AUGUST1956', 'ALCORS-3|ENGINE|FOUR-STROKEENGINE', 'ALCORS-3|CYLINDERCOUNT|12', 'ALCORS-3|BUILDER|AMERICANLOCOMOTIVECOMPANY'}"
42603,"{'ALCORS-3|LENGTH|17068.8(MILLIMETRES)', 'ALCORS-3|BUILDDATE|MAY1950-AUGUST1956', 'ALCORS-3|ENGINE|FOUR-STROKEENGINE', 'ALCORS-3|CYLINDERCOUNT|12', 'ALCORS-3|BUILDER|AMERICANLOCOMOTIVECOMPANY'}"
42604,"{'ALVX-1|COUNTRYORIGIN|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'UNITEDSTATES|ANTHEM|THESTAR-SPANGLEDBANNER', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
42605,"{'ALVX-1|COUNTRYORIGIN|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'UNITEDSTATES|ANTHEM|THESTAR-SPANGLEDBANNER', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
42606,"{'ALVX-1|COUNTRYORIGIN|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'UNITEDSTATES|ANTHEM|THESTAR-SPANGLEDBANNER', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
42607,"{'ALHAMBRA|BUILDER|SAMUDABROTHERS', 'ALHAMBRA|POWERTYPE|HUMPHRYS,TENNANTANDDYKES', 'ALHAMBRA|SHIPBEAM|8.3M', 'ALHAMBRA|OWNER|P&O(COMPANY)', 'P&O(COMPANY)|LOCATION|LONDON'}"
42608,"{'ALHAMBRA|BUILDER|SAMUDABROTHERS', 'ALHAMBRA|POWERTYPE|HUMPHRYS,TENNANTANDDYKES', 'ALHAMBRA|SHIPBEAM|8.3M', 'ALHAMBRA|OWNER|P&O(COMPANY)', 'P&O(COMPANY)|LOCATION|LONDON'}"
42609,"{'ALHAMBRA|BUILDER|SAMUDABROTHERS', 'ALHAMBRA|POWERTYPE|HUMPHRYS,TENNANTANDDYKES', 'ALHAMBRA|SHIPBEAM|8.3M', 'ALHAMBRA|OWNER|P&O(COMPANY)', 'P&O(COMPANY)|LOCATION|LONDON'}"
42610,"{'AMERICANMOTORS|SUCCESSOR|EAGLE(AUTOMOBILE)', 'AMERICANMOTORS|KEYPERSON|ROYD.CHAPIN,JR.', 'AMERICANMOTORS|SUBSIDIARY|WHEELHORSE', 'AMCMATADOR|MANUFACTURER|AMERICANMOTORS', 'AMERICANMOTORS|FATE|CHRYSLER'}"
42611,"{'AMERICANMOTORS|SUCCESSOR|EAGLE(AUTOMOBILE)', 'AMERICANMOTORS|KEYPERSON|ROYD.CHAPIN,JR.', 'AMERICANMOTORS|SUBSIDIARY|WHEELHORSE', 'AMCMATADOR|MANUFACTURER|AMERICANMOTORS', 'AMERICANMOTORS|FATE|CHRYSLER'}"
42612,"{'AMERICANMOTORS|SUCCESSOR|EAGLE(AUTOMOBILE)', 'AMERICANMOTORS|KEYPERSON|ROYD.CHAPIN,JR.', 'AMERICANMOTORS|SUBSIDIARY|WHEELHORSE', 'AMCMATADOR|MANUFACTURER|AMERICANMOTORS', 'AMERICANMOTORS|FATE|CHRYSLER'}"
42613,"{'AMERICANSUBMARINENR-1|SHIPLAUNCH|1969-01-25', 'AMERICANSUBMARINENR-1|LENGTH|45000.0(MILLIMETRES)', 'AMERICANSUBMARINENR-1|SHIPBEAM|3.8M', 'AMERICANSUBMARINENR-1|SHIPDRAFT|4.6M', 'AMERICANSUBMARINENR-1|TOPSPEED|8.334'}"
42614,"{'AMERICANSUBMARINENR-1|SHIPLAUNCH|1969-01-25', 'AMERICANSUBMARINENR-1|LENGTH|45000.0(MILLIMETRES)', 'AMERICANSUBMARINENR-1|SHIPBEAM|3.8M', 'AMERICANSUBMARINENR-1|SHIPDRAFT|4.6M', 'AMERICANSUBMARINENR-1|TOPSPEED|8.334'}"
42615,"{'AMERICANSUBMARINENR-1|SHIPLAUNCH|1969-01-25', 'AMERICANSUBMARINENR-1|LENGTH|45000.0(MILLIMETRES)', 'AMERICANSUBMARINENR-1|SHIPBEAM|3.8M', 'AMERICANSUBMARINENR-1|SHIPDRAFT|4.6M', 'AMERICANSUBMARINENR-1|TOPSPEED|8.334'}"
42616,"{'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORT', 'DELTAII|COUNTRYORIGIN|UNITEDSTATES', 'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0', 'ANTARES(ROCKET)|COMPARABLE|DELTAII', 'MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0|ASSOCIATEDROCKET|MINOTAURIV'}"
42617,"{'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORT', 'DELTAII|COUNTRYORIGIN|UNITEDSTATES', 'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0', 'ANTARES(ROCKET)|COMPARABLE|DELTAII', 'MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0|ASSOCIATEDROCKET|MINOTAURIV'}"
42618,"{'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORT', 'DELTAII|COUNTRYORIGIN|UNITEDSTATES', 'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0', 'ANTARES(ROCKET)|COMPARABLE|DELTAII', 'MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0|ASSOCIATEDROCKET|MINOTAURIV'}"
42619,"{'ANTARES(ROCKET)|MANUFACTURER|YUZHNOYEDESIGNOFFICE', 'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0', 'ANTARES(ROCKET)|MAIDENFLIGHT|2014-10-28', 'ANTARES(ROCKET)|DIAMETER|3.9(METRES)', 'ANTARES(ROCKET)|FINALFLIGHT|2014-07-13'}"
42620,"{'ANTARES(ROCKET)|MANUFACTURER|YUZHNOYEDESIGNOFFICE', 'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0', 'ANTARES(ROCKET)|MAIDENFLIGHT|2014-10-28', 'ANTARES(ROCKET)|DIAMETER|3.9(METRES)', 'ANTARES(ROCKET)|FINALFLIGHT|2014-07-13'}"
42621,"{'ANTARES(ROCKET)|MANUFACTURER|YUZHNOYEDESIGNOFFICE', 'ANTARES(ROCKET)|LAUNCHSITE|MID-ATLANTICREGIONALSPACEPORTLAUNCHPAD0', 'ANTARES(ROCKET)|MAIDENFLIGHT|2014-10-28', 'ANTARES(ROCKET)|DIAMETER|3.9(METRES)', 'ANTARES(ROCKET)|FINALFLIGHT|2014-07-13'}"
42622,"{'ELA-3|SITE|GUIANASPACECENTRE', 'ARIANE5|LAUNCHSITE|ELA-3', 'GUIANASPACECENTRE|HEADQUARTER|FRENCHGUIANA', 'ARIANESPACE|LOCATIONCITY|COURCOURONNES', 'ELA-3|OPERATOR|ARIANESPACE'}"
42623,"{'ELA-3|SITE|GUIANASPACECENTRE', 'ARIANE5|LAUNCHSITE|ELA-3', 'GUIANASPACECENTRE|HEADQUARTER|FRENCHGUIANA', 'ARIANESPACE|LOCATIONCITY|COURCOURONNES', 'ELA-3|OPERATOR|ARIANESPACE'}"
42624,"{'ELA-3|SITE|GUIANASPACECENTRE', 'ARIANE5|LAUNCHSITE|ELA-3', 'GUIANASPACECENTRE|HEADQUARTER|FRENCHGUIANA', 'ARIANESPACE|LOCATIONCITY|COURCOURONNES', 'ELA-3|OPERATOR|ARIANESPACE'}"
42625,"{'ASTONMARTINV8|ENGINE|5.3(LITRES)', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS', 'ASTONMARTINV8|ASSEMBLY|NEWPORTPAGNELL', 'ASTONMARTINV8|MANUFACTURER|ASTONMARTIN', 'ASTONMARTINDBS|SUCCESSOR|ASTONMARTINVANTAGE'}"
42626,"{'ASTONMARTINV8|ENGINE|5.3(LITRES)', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS', 'ASTONMARTINV8|ASSEMBLY|NEWPORTPAGNELL', 'ASTONMARTINV8|MANUFACTURER|ASTONMARTIN', 'ASTONMARTINDBS|SUCCESSOR|ASTONMARTINVANTAGE'}"
42627,"{'ASTONMARTINV8|ENGINE|5.3(LITRES)', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS', 'ASTONMARTINV8|ASSEMBLY|NEWPORTPAGNELL', 'ASTONMARTINV8|MANUFACTURER|ASTONMARTIN', 'ASTONMARTINDBS|SUCCESSOR|ASTONMARTINVANTAGE'}"
42628,"{'ASTONMARTINV8|ENGINE|5.3(LITRES)', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINRHAM/1', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS', 'ASTONMARTINV8|ASSEMBLY|NEWPORTPAGNELL', 'ASTONMARTINV8|BODYSTYLE|COUPE'}"
42629,"{'ASTONMARTINV8|ENGINE|5.3(LITRES)', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINRHAM/1', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS', 'ASTONMARTINV8|ASSEMBLY|NEWPORTPAGNELL', 'ASTONMARTINV8|BODYSTYLE|COUPE'}"
42630,"{'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE', 'UNITEDKINGDOM|LEADERNAME|ELIZABETHII', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS', 'ASTONMARTINV8|ASSEMBLY|UNITEDKINGDOM', 'ASTONMARTINVIRAGE|MANUFACTURER|ASTONMARTIN'}"
42631,"{'ASTONMARTINV8|SUCCESSOR|ASTONMARTINVIRAGE', 'UNITEDKINGDOM|LEADERNAME|ELIZABETHII', 'ASTONMARTINV8|RELATEDMEANOFTRANSPORTATION|ASTONMARTINDBS', 'ASTONMARTINV8|ASSEMBLY|UNITEDKINGDOM', 'ASTONMARTINVIRAGE|MANUFACTURER|ASTONMARTIN'}"
42632,"{'AUDI|SUBSIDIARY|LAMBORGHINI', 'AUDIA1|MANUFACTURER|AUDI', 'AUDI|FOUNDEDBY|AUGUSTHORCH', 'AUDI|DIVISION|AUDIE-TRON', 'AUDI|SUBSIDIARY|DUCATI'}"
42633,"{'AUDI|SUBSIDIARY|LAMBORGHINI', 'AUDIA1|MANUFACTURER|AUDI', 'AUDI|FOUNDEDBY|AUGUSTHORCH', 'AUDI|DIVISION|AUDIE-TRON', 'AUDI|SUBSIDIARY|DUCATI'}"
42634,"{'AUDI|SUBSIDIARY|LAMBORGHINI', 'AUDIA1|MANUFACTURER|AUDI', 'AUDI|FOUNDEDBY|AUGUSTHORCH', 'AUDI|DIVISION|AUDIE-TRON', 'AUDI|SUBSIDIARY|DUCATI'}"
42635,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|FOUNDATIONPLACE|CALIFORNIA', 'AIDALUNA|OWNER|AIDACRUISES', 'CATERPILLARINC.|LOCATION|PEORIA,ILLINOIS'}"
42636,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|FOUNDATIONPLACE|CALIFORNIA', 'AIDALUNA|OWNER|AIDACRUISES', 'CATERPILLARINC.|LOCATION|PEORIA,ILLINOIS'}"
42637,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|FOUNDATIONPLACE|CALIFORNIA', 'AIDALUNA|OWNER|AIDACRUISES', 'CATERPILLARINC.|LOCATION|PEORIA,ILLINOIS'}"
42638,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|KEYPERSON|DOUGLASR.OBERHELMAN', 'AIDACRUISES|LOCATION|ROSTOCK', 'AIDALUNA|OWNER|AIDACRUISES'}"
42639,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|KEYPERSON|DOUGLASR.OBERHELMAN', 'AIDACRUISES|LOCATION|ROSTOCK', 'AIDALUNA|OWNER|AIDACRUISES'}"
42640,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|KEYPERSON|DOUGLASR.OBERHELMAN', 'AIDACRUISES|LOCATION|ROSTOCK', 'AIDALUNA|OWNER|AIDACRUISES'}"
42641,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|KEYPERSON|DOUGLASR.OBERHELMAN', 'AIDALUNA|OWNER|AIDACRUISES', 'CATERPILLARINC.|LOCATION|PEORIA,ILLINOIS'}"
42642,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|KEYPERSON|DOUGLASR.OBERHELMAN', 'AIDALUNA|OWNER|AIDACRUISES', 'CATERPILLARINC.|LOCATION|PEORIA,ILLINOIS'}"
42643,"{'CATERPILLARINC.|FOUNDATIONPLACE|UNITEDSTATES', 'AIDALUNA|POWERTYPE|CATERPILLARINC.', 'CATERPILLARINC.|KEYPERSON|DOUGLASR.OBERHELMAN', 'AIDALUNA|OWNER|AIDACRUISES', 'CATERPILLARINC.|LOCATION|PEORIA,ILLINOIS'}"
42644,"{'FINLAND|LANGUAGE|SAMILANGUAGES', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|FINLAND', 'FINLAND|DEMONYM|FINNS', 'FINLAND|LEADERNAME|JUHASIPILA', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|ARCTECHHELSINKISHIPYARD'}"
42645,"{'FINLAND|LANGUAGE|SAMILANGUAGES', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|FINLAND', 'FINLAND|DEMONYM|FINNS', 'FINLAND|LEADERNAME|JUHASIPILA', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|ARCTECHHELSINKISHIPYARD'}"
42646,"{'FINLAND|LANGUAGE|SAMILANGUAGES', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|FINLAND', 'FINLAND|DEMONYM|FINNS', 'FINLAND|LEADERNAME|JUHASIPILA', 'ALEKSEYCHIRIKOV(ICEBREAKER)|BUILDER|ARCTECHHELSINKISHIPYARD'}"
42647,"{'GERMANY|LEADERNAME|ANDREASVOSSKUHLE', 'GERMANY|CAPITAL|BERLIN', 'ROSTOCK|COUNTRY|GERMANY', 'NEPTUNWERFT|LOCATIONCITY|ROSTOCK', 'A-ROSALUNA|BUILDER|NEPTUNWERFT'}"
42648,"{'GERMANY|LEADERNAME|ANDREASVOSSKUHLE', 'GERMANY|CAPITAL|BERLIN', 'ROSTOCK|COUNTRY|GERMANY', 'NEPTUNWERFT|LOCATIONCITY|ROSTOCK', 'A-ROSALUNA|BUILDER|NEPTUNWERFT'}"
42649,"{'GERMANY|LEADERNAME|ANDREASVOSSKUHLE', 'GERMANY|CAPITAL|BERLIN', 'ROSTOCK|COUNTRY|GERMANY', 'NEPTUNWERFT|LOCATIONCITY|ROSTOCK', 'A-ROSALUNA|BUILDER|NEPTUNWERFT'}"
42650,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ATLASII|COUNTRYORIGIN|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
42651,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ATLASII|COUNTRYORIGIN|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
42652,"{'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES', 'ATLASII|COUNTRYORIGIN|UNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.'}"
42653,"{'11THMISSISSIPPIINFANTRYMONUMENT|MUNICIPALITY|GETTYSBURG,PENNSYLVANIA', '11THMISSISSIPPIINFANTRYMONUMENT|ESTABLISHED|2000', '11THMISSISSIPPIINFANTRYMONUMENT|CATEGORY|CONTRIBUTINGPROPERTY', '11THMISSISSIPPIINFANTRYMONUMENT|COUNTRY|UNITEDSTATES', '11THMISSISSIPPIINFANTRYMONUMENT|LOCATION|SEMINARYRIDGE'}"
42654,"{'11THMISSISSIPPIINFANTRYMONUMENT|MUNICIPALITY|GETTYSBURG,PENNSYLVANIA', '11THMISSISSIPPIINFANTRYMONUMENT|ESTABLISHED|2000', '11THMISSISSIPPIINFANTRYMONUMENT|CATEGORY|CONTRIBUTINGPROPERTY', '11THMISSISSIPPIINFANTRYMONUMENT|COUNTRY|UNITEDSTATES', '11THMISSISSIPPIINFANTRYMONUMENT|LOCATION|SEMINARYRIDGE'}"
42655,"{'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSSOUTHWEST|FREDERICKCOUNTY,MARYLAND', 'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSNORTH|CUMBERLANDCOUNTY,PENNSYLVANIA', '11THMISSISSIPPIINFANTRYMONUMENT|LOCATION|ADAMSCOUNTY,PENNSYLVANIA', '11THMISSISSIPPIINFANTRYMONUMENT|CATEGORY|CONTRIBUTINGPROPERTY', 'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSSOUTHEAST|CARROLLCOUNTY,MARYLAND'}"
42656,"{'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSSOUTHWEST|FREDERICKCOUNTY,MARYLAND', 'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSNORTH|CUMBERLANDCOUNTY,PENNSYLVANIA', '11THMISSISSIPPIINFANTRYMONUMENT|LOCATION|ADAMSCOUNTY,PENNSYLVANIA', '11THMISSISSIPPIINFANTRYMONUMENT|CATEGORY|CONTRIBUTINGPROPERTY', 'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSSOUTHEAST|CARROLLCOUNTY,MARYLAND'}"
42657,"{'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSSOUTHWEST|FREDERICKCOUNTY,MARYLAND', 'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSNORTH|CUMBERLANDCOUNTY,PENNSYLVANIA', '11THMISSISSIPPIINFANTRYMONUMENT|LOCATION|ADAMSCOUNTY,PENNSYLVANIA', '11THMISSISSIPPIINFANTRYMONUMENT|CATEGORY|CONTRIBUTINGPROPERTY', 'ADAMSCOUNTY,PENNSYLVANIA|HASTOITSSOUTHEAST|CARROLLCOUNTY,MARYLAND'}"
42658,"{'BAKUTURKISHMARTYRSMEMORIAL|DEDICATEDTO|OTTOMANARMYSOLDIERSKILLEDINTHEBATTLEOFBAKU', 'AZERBAIJAN|LEADERTITLE|PRIMEMINISTEROFAZERBAIJAN', 'BAKUTURKISHMARTYRSMEMORIAL|LOCATION|AZERBAIJAN', 'AZERBAIJAN|CAPITAL|BAKU', 'AZERBAIJAN|LEADERNAME|ARTURRASIZADE'}"
42659,"{'BAKUTURKISHMARTYRSMEMORIAL|DEDICATEDTO|OTTOMANARMYSOLDIERSKILLEDINTHEBATTLEOFBAKU', 'AZERBAIJAN|LEADERTITLE|PRIMEMINISTEROFAZERBAIJAN', 'BAKUTURKISHMARTYRSMEMORIAL|LOCATION|AZERBAIJAN', 'AZERBAIJAN|CAPITAL|BAKU', 'AZERBAIJAN|LEADERNAME|ARTURRASIZADE'}"
42660,"{'BAKUTURKISHMARTYRSMEMORIAL|DEDICATEDTO|OTTOMANARMYSOLDIERSKILLEDINTHEBATTLEOFBAKU', 'AZERBAIJAN|LEADERTITLE|PRIMEMINISTEROFAZERBAIJAN', 'BAKUTURKISHMARTYRSMEMORIAL|LOCATION|AZERBAIJAN', 'AZERBAIJAN|CAPITAL|BAKU', 'AZERBAIJAN|LEADERNAME|ARTURRASIZADE'}"
42661,"{'BAKUTURKISHMARTYRSMEMORIAL|DEDICATEDTO|OTTOMANARMYSOLDIERSKILLEDINTHEBATTLEOFBAKU', 'BAKUTURKISHMARTYRSMEMORIAL|LOCATION|AZERBAIJAN', 'AZERBAIJAN|CAPITAL|BAKU', 'AZERBAIJAN|LEADERNAME|ARTURRASIZADE', 'AZERBAIJAN|LEGISLATURE|NATIONALASSEMBLY(AZERBAIJAN)'}"
42662,"{'BAKUTURKISHMARTYRSMEMORIAL|DEDICATEDTO|OTTOMANARMYSOLDIERSKILLEDINTHEBATTLEOFBAKU', 'BAKUTURKISHMARTYRSMEMORIAL|LOCATION|AZERBAIJAN', 'AZERBAIJAN|CAPITAL|BAKU', 'AZERBAIJAN|LEADERNAME|ARTURRASIZADE', 'AZERBAIJAN|LEGISLATURE|NATIONALASSEMBLY(AZERBAIJAN)'}"
42663,"{'BAKUTURKISHMARTYRSMEMORIAL|DEDICATEDTO|OTTOMANARMYSOLDIERSKILLEDINTHEBATTLEOFBAKU', 'BAKUTURKISHMARTYRSMEMORIAL|LOCATION|AZERBAIJAN', 'AZERBAIJAN|CAPITAL|BAKU', 'AZERBAIJAN|LEADERNAME|ARTURRASIZADE', 'AZERBAIJAN|LEGISLATURE|NATIONALASSEMBLY(AZERBAIJAN)'}"
42664,"{'TURKEY|LEADERTITLE|PRESIDENTOFTURKEY', 'TURKEY|LEADER|AHMETDAVUTOGLU', 'TURKEY|CAPITAL|ANKARA', 'TURKEY|LARGESTCITY|ISTANBUL', 'ATATURKMONUMENT(IZMIR)|LOCATION|TURKEY'}"
42665,"{'TURKEY|LEADERTITLE|PRESIDENTOFTURKEY', 'TURKEY|LEADER|AHMETDAVUTOGLU', 'TURKEY|CAPITAL|ANKARA', 'TURKEY|LARGESTCITY|ISTANBUL', 'ATATURKMONUMENT(IZMIR)|LOCATION|TURKEY'}"
42666,"{'TURKEY|LEADERTITLE|PRESIDENTOFTURKEY', 'TURKEY|LEADER|AHMETDAVUTOGLU', 'TURKEY|CAPITAL|ANKARA', 'TURKEY|LARGESTCITY|ISTANBUL', 'ATATURKMONUMENT(IZMIR)|LOCATION|TURKEY'}"
