,sd
42400,"{'AMPARAHOSPITAL|STATE|EASTERNPROVINCE,SRILANKA', 'AMPARAHOSPITAL|COUNTRY|SRILANKA', 'SRILANKA|LEADERNAME|RANILWICKREMESINGHE', 'EASTERNPROVINCE,SRILANKA|LEADERNAME|AUSTINFERNANDO', 'AMPARAHOSPITAL|REGION|AMPARADISTRICT'}"
42401,"{'AMPARAHOSPITAL|STATE|EASTERNPROVINCE,SRILANKA', 'AMPARAHOSPITAL|COUNTRY|SRILANKA', 'SRILANKA|LEADERNAME|RANILWICKREMESINGHE', 'EASTERNPROVINCE,SRILANKA|LEADERNAME|AUSTINFERNANDO', 'AMPARAHOSPITAL|REGION|AMPARADISTRICT'}"
42402,"{'AMPARAHOSPITAL|STATE|EASTERNPROVINCE,SRILANKA', 'AMPARAHOSPITAL|COUNTRY|SRILANKA', 'SRILANKA|LEADERNAME|RANILWICKREMESINGHE', 'EASTERNPROVINCE,SRILANKA|LEADERNAME|AUSTINFERNANDO', 'AMPARAHOSPITAL|REGION|AMPARADISTRICT'}"
42403,"{'AMPARAHOSPITAL|STATE|EASTERNPROVINCE,SRILANKA', 'AMPARAHOSPITAL|COUNTRY|SRILANKA', 'SRILANKA|LEADERNAME|RANILWICKREMESINGHE', 'SRILANKA|CAPITAL|SRIJAYAWARDENEPURAKOTTE', 'EASTERNPROVINCE,SRILANKA|GOVERNINGBODY|EASTERNPROVINCIALCOUNCIL'}"
42404,"{'AMPARAHOSPITAL|STATE|EASTERNPROVINCE,SRILANKA', 'AMPARAHOSPITAL|COUNTRY|SRILANKA', 'SRILANKA|LEADERNAME|RANILWICKREMESINGHE', 'SRILANKA|CAPITAL|SRIJAYAWARDENEPURAKOTTE', 'EASTERNPROVINCE,SRILANKA|GOVERNINGBODY|EASTERNPROVINCIALCOUNCIL'}"
42405,"{'AMPARAHOSPITAL|STATE|EASTERNPROVINCE,SRILANKA', 'AMPARAHOSPITAL|COUNTRY|SRILANKA', 'SRILANKA|LEADERNAME|RANILWICKREMESINGHE', 'SRILANKA|CAPITAL|SRIJAYAWARDENEPURAKOTTE', 'EASTERNPROVINCE,SRILANKA|GOVERNINGBODY|EASTERNPROVINCIALCOUNCIL'}"
42406,"{'JULIAMORGAN|SIGNIFICANTBUILDING|LOSANGELESHERALD-EXAMINER', 'ASILOMARCONFERENCEGROUNDS|ARCHITECT|JULIAMORGAN', 'JULIAMORGAN|BIRTHPLACE|SANFRANCISCO', 'JULIAMORGAN|SIGNIFICANTBUILDING|ASILOMARSTATEBEACH', 'JULIAMORGAN|SIGNIFICANTPROJECT|HEARSTCASTLE'}"
42407,"{'JULIAMORGAN|SIGNIFICANTBUILDING|RIVERSIDEARTMUSEUM', 'ASILOMARCONFERENCEGROUNDS|ARCHITECT|JULIAMORGAN', 'JULIAMORGAN|BIRTHPLACE|SANFRANCISCO', 'JULIAMORGAN|SIGNIFICANTBUILDING|ASILOMARSTATEBEACH', 'JULIAMORGAN|SIGNIFICANTPROJECT|HEARSTCASTLE'}"
42408,"{'JULIAMORGAN|SIGNIFICANTBUILDING|RIVERSIDEARTMUSEUM', 'ASILOMARCONFERENCEGROUNDS|ARCHITECT|JULIAMORGAN', 'JULIAMORGAN|BIRTHPLACE|SANFRANCISCO', 'JULIAMORGAN|SIGNIFICANTBUILDING|ASILOMARSTATEBEACH', 'JULIAMORGAN|SIGNIFICANTPROJECT|HEARSTCASTLE'}"
42409,"{'JULIAMORGAN|SIGNIFICANTBUILDING|RIVERSIDEARTMUSEUM', 'ASILOMARCONFERENCEGROUNDS|ARCHITECT|JULIAMORGAN', 'JULIAMORGAN|BIRTHPLACE|SANFRANCISCO', 'JULIAMORGAN|SIGNIFICANTBUILDING|ASILOMARSTATEBEACH', 'JULIAMORGAN|SIGNIFICANTPROJECT|HEARSTCASTLE'}"
42410,"{'ASSERLEVYPUBLICBATHS|LOCATION|NEWYORKCITY', 'NEWYORKCITY|COUNTRY|UNITEDSTATES', 'NEWYORKCITY|ISPARTOF|NEWNETHERLAND', 'NEWYORKCITY|ISPARTOF|MANHATTAN', 'MANHATTAN|LEADERNAME|CYRUSVANCE,JR.'}"
42411,"{'ASSERLEVYPUBLICBATHS|LOCATION|NEWYORKCITY', 'NEWYORKCITY|COUNTRY|UNITEDSTATES', 'NEWYORKCITY|ISPARTOF|NEWNETHERLAND', 'NEWYORKCITY|ISPARTOF|MANHATTAN', 'MANHATTAN|LEADERNAME|CYRUSVANCE,JR.'}"
42412,"{'ASSERLEVYPUBLICBATHS|LOCATION|NEWYORKCITY', 'NEWYORKCITY|COUNTRY|UNITEDSTATES', 'NEWYORKCITY|ISPARTOF|NEWNETHERLAND', 'NEWYORKCITY|ISPARTOF|MANHATTAN', 'MANHATTAN|LEADERNAME|CYRUSVANCE,JR.'}"
42413,"{'BIRMINGHAM|LEADERNAME|JOHNCLANCY(LABOURPOLITICIAN)', 'BIRMINGHAM|POSTALCODE|BPOSTCODEAREA', '103COLMOREROW|ARCHITECT|JOHNMADIN', 'JOHNMADIN|BIRTHPLACE|BIRMINGHAM', 'BIRMINGHAM|GOVERNINGBODY|BIRMINGHAMCITYCOUNCIL'}"
42414,"{'BIRMINGHAM|LEADERNAME|JOHNCLANCY(LABOURPOLITICIAN)', 'BIRMINGHAM|POSTALCODE|BPOSTCODEAREA', '103COLMOREROW|ARCHITECT|JOHNMADIN', 'JOHNMADIN|BIRTHPLACE|BIRMINGHAM', 'BIRMINGHAM|GOVERNINGBODY|BIRMINGHAMCITYCOUNCIL'}"
42415,"{'BIRMINGHAM|LEADERNAME|JOHNCLANCY(LABOURPOLITICIAN)', 'BIRMINGHAM|POSTALCODE|BPOSTCODEAREA', '103COLMOREROW|ARCHITECT|JOHNMADIN', 'JOHNMADIN|BIRTHPLACE|BIRMINGHAM', 'BIRMINGHAM|GOVERNINGBODY|BIRMINGHAMCITYCOUNCIL'}"
42416,"{'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'UNITEDSTATES|LEADERNAME|JOHNROBERTS', 'UNITEDSTATES|LEADERNAME|BARACKOBAMA', '250DELAWAREAVENUE|LOCATION|UNITEDSTATES'}"
42417,"{'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'UNITEDSTATES|LEADERNAME|JOHNROBERTS', 'UNITEDSTATES|LEADERNAME|BARACKOBAMA', '250DELAWAREAVENUE|LOCATION|UNITEDSTATES'}"
42418,"{'(19255)1994VK8|MASS|5.6(KILOGRAMS)', '(19255)1994VK8|EPOCH|2006-12-31', '(19255)1994VK8|APOAPSIS|6603633000.0(KILOMETRES)', '(19255)1994VK8|ORBITALPERIOD|8788850000.0', '(19255)1994VK8|PERIAPSIS|6155910000000.0'}"
42419,"{'(19255)1994VK8|MASS|5.6(KILOGRAMS)', '(19255)1994VK8|EPOCH|2006-12-31', '(19255)1994VK8|APOAPSIS|6603633000.0(KILOMETRES)', '(19255)1994VK8|ORBITALPERIOD|8788850000.0', '(19255)1994VK8|PERIAPSIS|6155910000000.0'}"
42420,"{'(19255)1994VK8|MASS|5.6(KILOGRAMS)', '(19255)1994VK8|EPOCH|2006-12-31', '(19255)1994VK8|APOAPSIS|6603633000.0(KILOMETRES)', '(19255)1994VK8|ORBITALPERIOD|8788850000.0', '(19255)1994VK8|PERIAPSIS|6155910000000.0'}"
42421,"{'101HELENA|DISCOVERER|JAMESCRAIGWATSON', 'JAMESCRAIGWATSON|DEATHCAUSE|PERITONITIS', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN', 'JAMESCRAIGWATSON|STATEOFORIGIN|CANADA', 'JAMESCRAIGWATSON|ALMAMATER|UNIVERSITYOFMICHIGAN'}"
42422,"{'101HELENA|DISCOVERER|JAMESCRAIGWATSON', 'JAMESCRAIGWATSON|DEATHCAUSE|PERITONITIS', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN', 'JAMESCRAIGWATSON|STATEOFORIGIN|CANADA', 'JAMESCRAIGWATSON|ALMAMATER|UNIVERSITYOFMICHIGAN'}"
42423,"{'101HELENA|DISCOVERER|JAMESCRAIGWATSON', 'JAMESCRAIGWATSON|DEATHCAUSE|PERITONITIS', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN', 'JAMESCRAIGWATSON|STATEOFORIGIN|CANADA', 'JAMESCRAIGWATSON|ALMAMATER|UNIVERSITYOFMICHIGAN'}"
42424,"{'WALTERBAADE|DOCTORALSTUDENT|ALLANSANDAGE', '1036GANYMED|DISCOVERER|WALTERBAADE', 'WALTERBAADE|ALMAMATER|UNIVERSITYOFGOTTINGEN', 'WALTERBAADE|BIRTHPLACE|GERMANEMPIRE', 'WALTERBAADE|DEATHPLACE|GOTTINGEN'}"
42425,"{'WALTERBAADE|DOCTORALSTUDENT|ALLANSANDAGE', '1036GANYMED|DISCOVERER|WALTERBAADE', 'WALTERBAADE|ALMAMATER|UNIVERSITYOFGOTTINGEN', 'WALTERBAADE|BIRTHPLACE|GERMANEMPIRE', 'WALTERBAADE|DEATHPLACE|GOTTINGEN'}"
42426,"{'WALTERBAADE|DOCTORALSTUDENT|ALLANSANDAGE', '1036GANYMED|DISCOVERER|WALTERBAADE', 'WALTERBAADE|ALMAMATER|UNIVERSITYOFGOTTINGEN', 'WALTERBAADE|BIRTHPLACE|GERMANEMPIRE', 'WALTERBAADE|DEATHPLACE|GOTTINGEN'}"
42427,"{'WALTERBAADE|DOCTORALSTUDENT|ALLANSANDAGE', '1036GANYMED|DISCOVERER|WALTERBAADE', 'WALTERBAADE|ALMAMATER|UNIVERSITYOFGOTTINGEN', 'WALTERBAADE|BIRTHPLACE|GERMANEMPIRE', 'WALTERBAADE|NATIONALITY|GERMANY'}"
42428,"{'103HERA|DISCOVERER|JAMESCRAIGWATSON', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN', 'JAMESCRAIGWATSON|NATIONALITY|CANADA', 'JAMESCRAIGWATSON|ALMAMATER|UNIVERSITYOFMICHIGAN', '103HERA|DISCOVERED|1868-09-07'}"
42429,"{'103HERA|DISCOVERER|JAMESCRAIGWATSON', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN', 'JAMESCRAIGWATSON|NATIONALITY|CANADA', 'JAMESCRAIGWATSON|ALMAMATER|UNIVERSITYOFMICHIGAN', '103HERA|DISCOVERED|1868-09-07'}"
42430,"{'103HERA|PERIAPSIS|371240000.0(KILOMETRES)', '103HERA|DISCOVERER|JAMESCRAIGWATSON', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN', 'JAMESCRAIGWATSON|NATIONALITY|CANADA', 'JAMESCRAIGWATSON|ALMAMATER|UNIVERSITYOFMICHIGAN'}"
42431,"{'103HERA|PERIAPSIS|371240000.0(KILOMETRES)', '103HERA|DISCOVERER|JAMESCRAIGWATSON', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN', 'JAMESCRAIGWATSON|NATIONALITY|CANADA', 'JAMESCRAIGWATSON|ALMAMATER|UNIVERSITYOFMICHIGAN'}"
42432,"{'103HERA|PERIAPSIS|371240000.0(KILOMETRES)', '103HERA|DISCOVERER|JAMESCRAIGWATSON', 'JAMESCRAIGWATSON|DEATHPLACE|MADISON,WISCONSIN', 'JAMESCRAIGWATSON|NATIONALITY|CANADA', 'JAMESCRAIGWATSON|ALMAMATER|UNIVERSITYOFMICHIGAN'}"
42433,"{'107CAMILLA|APOAPSIS|560937000.0(KILOMETRES)', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', '107CAMILLA|ORBITALPERIOD|2368.05(DAYS)', '107CAMILLA|EPOCH|2006-12-31', '107CAMILLA|DISCOVERER|B.ZELLNER'}"
42434,"{'107CAMILLA|APOAPSIS|560937000.0(KILOMETRES)', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', '107CAMILLA|ORBITALPERIOD|2368.05(DAYS)', '107CAMILLA|EPOCH|2006-12-31', '107CAMILLA|DISCOVERER|B.ZELLNER'}"
42435,"{'107CAMILLA|APOAPSIS|560937000.0(KILOMETRES)', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', '107CAMILLA|ORBITALPERIOD|2368.05(DAYS)', '107CAMILLA|EPOCH|2006-12-31', '107CAMILLA|DISCOVERER|B.ZELLNER'}"
42436,"{'107CAMILLA|DISCOVERER|C.WOODS', '107CAMILLA|APOAPSIS|560937000.0(KILOMETRES)', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', '107CAMILLA|ORBITALPERIOD|2368.05(DAYS)', '107CAMILLA|EPOCH|2006-12-31'}"
42437,"{'107CAMILLA|DISCOVERER|C.WOODS', '107CAMILLA|APOAPSIS|560937000.0(KILOMETRES)', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', '107CAMILLA|ORBITALPERIOD|2368.05(DAYS)', '107CAMILLA|EPOCH|2006-12-31'}"
42438,"{'107CAMILLA|DISCOVERER|C.WOODS', '107CAMILLA|APOAPSIS|560937000.0(KILOMETRES)', '107CAMILLA|PERIAPSIS|479343000.0(KILOMETRES)', '107CAMILLA|ORBITALPERIOD|2368.05(DAYS)', '107CAMILLA|EPOCH|2006-12-31'}"
42439,"{'107CAMILLA|ABSOLUTEMAGNITUDE|7.08', 'N.R.POGSON|NATIONALITY|ENGLAND', 'N.R.POGSON|BIRTHPLACE|NOTTINGHAM', '107CAMILLA|DISCOVERER|N.R.POGSON', 'N.R.POGSON|DEATHPLACE|CHENNAI'}"
42440,"{'107CAMILLA|ABSOLUTEMAGNITUDE|7.08', 'N.R.POGSON|NATIONALITY|ENGLAND', 'N.R.POGSON|BIRTHPLACE|NOTTINGHAM', '107CAMILLA|DISCOVERER|N.R.POGSON', 'N.R.POGSON|DEATHPLACE|CHENNAI'}"
42441,"{'107CAMILLA|ABSOLUTEMAGNITUDE|7.08', 'N.R.POGSON|NATIONALITY|ENGLAND', 'N.R.POGSON|BIRTHPLACE|NOTTINGHAM', '107CAMILLA|DISCOVERER|N.R.POGSON', 'N.R.POGSON|DEATHPLACE|CHENNAI'}"
42442,"{'1101CLEMATIS|MASS|5.7(KILOGRAMS)', '1101CLEMATIS|APOAPSIS|520906000.0(KILOMETRES)', '1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|ESCAPEVELOCITY|0.02(KILOMETREPERSECONDS)', '1101CLEMATIS|ORBITALPERIOD|183309000.0'}"
42443,"{'1101CLEMATIS|MASS|5.7(KILOGRAMS)', '1101CLEMATIS|APOAPSIS|520906000.0(KILOMETRES)', '1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|ESCAPEVELOCITY|0.02(KILOMETREPERSECONDS)', '1101CLEMATIS|ORBITALPERIOD|183309000.0'}"
42444,"{'1101CLEMATIS|MASS|5.7(KILOGRAMS)', '1101CLEMATIS|APOAPSIS|520906000.0(KILOMETRES)', '1101CLEMATIS|EPOCH|2006-12-31', '1101CLEMATIS|ESCAPEVELOCITY|0.02(KILOMETREPERSECONDS)', '1101CLEMATIS|ORBITALPERIOD|183309000.0'}"
42445,"{'11264CLAUDIOMACCONE|PERIAPSIS|296521000.0(KILOMETRES)', '11264CLAUDIOMACCONE|EPOCH|2005-11-26', '11264CLAUDIOMACCONE|APOAPSIS|475426000.0(KILOMETRES)', '11264CLAUDIOMACCONE|TEMPERATURE|173.0(KELVINS)', '11264CLAUDIOMACCONE|ORBITALPERIOD|1513.722(DAYS)'}"
42446,"{'11264CLAUDIOMACCONE|PERIAPSIS|296521000.0(KILOMETRES)', '11264CLAUDIOMACCONE|EPOCH|2005-11-26', '11264CLAUDIOMACCONE|APOAPSIS|475426000.0(KILOMETRES)', '11264CLAUDIOMACCONE|TEMPERATURE|173.0(KELVINS)', '11264CLAUDIOMACCONE|ORBITALPERIOD|1513.722(DAYS)'}"
42447,"{'11264CLAUDIOMACCONE|PERIAPSIS|296521000.0(KILOMETRES)', '11264CLAUDIOMACCONE|EPOCH|2005-11-26', '11264CLAUDIOMACCONE|APOAPSIS|475426000.0(KILOMETRES)', '11264CLAUDIOMACCONE|TEMPERATURE|173.0(KELVINS)', '11264CLAUDIOMACCONE|ORBITALPERIOD|1513.722(DAYS)'}"
42448,"{'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'ALBANY,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)'}"
42449,"{'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'ALBANY,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)'}"
42450,"{'UNITEDSTATES|LEADERTITLE|PRESIDENTOFTHEUNITEDSTATES', 'UNITEDSTATES|DEMONYM|AMERICANS', 'ALBANY,GEORGIA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|ETHNICGROUP|ASIANAMERICANS', 'ALBANY,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)'}"
42451,"{'ALPHARETTA,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)', 'ALPHARETTA,GEORGIA|COUNTRY|UNITEDSTATES', 'ALPHARETTA,GEORGIA|ISPARTOF|FULTONCOUNTY,GEORGIA', 'FULTONCOUNTY,GEORGIA|LARGESTCITY|ATLANTA', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES'}"
42452,"{'ALPHARETTA,GEORGIA|ISPARTOF|GEORGIA(U.S.STATE)', 'ALPHARETTA,GEORGIA|COUNTRY|UNITEDSTATES', 'ALPHARETTA,GEORGIA|ISPARTOF|FULTONCOUNTY,GEORGIA', 'FULTONCOUNTY,GEORGIA|LARGESTCITY|ATLANTA', 'UNITEDSTATES|ETHNICGROUP|NATIVEAMERICANSINTHEUNITEDSTATES'}"
42453,"{'POTTERCOUNTY,TEXAS|STATE|TEXAS', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'TEXAS|COUNTRY|UNITEDSTATES', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS'}"
42454,"{'POTTERCOUNTY,TEXAS|STATE|TEXAS', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'TEXAS|COUNTRY|UNITEDSTATES', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS'}"
42455,"{'POTTERCOUNTY,TEXAS|STATE|TEXAS', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'UNITEDSTATES|LANGUAGE|ENGLISHLANGUAGE', 'TEXAS|COUNTRY|UNITEDSTATES', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS'}"
42456,"{'POTTERCOUNTY,TEXAS|STATE|TEXAS', 'TEXAS|LANGUAGE|ENGLISHLANGUAGE', 'AMARILLO,TEXAS|COUNTRY|UNITEDSTATES', 'TEXAS|CAPITAL|AUSTIN,TEXAS', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS'}"
42457,"{'POTTERCOUNTY,TEXAS|STATE|TEXAS', 'TEXAS|LANGUAGE|ENGLISHLANGUAGE', 'AMARILLO,TEXAS|COUNTRY|UNITEDSTATES', 'TEXAS|CAPITAL|AUSTIN,TEXAS', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS'}"
42458,"{'POTTERCOUNTY,TEXAS|STATE|TEXAS', 'TEXAS|LANGUAGE|ENGLISHLANGUAGE', 'TEXAS|CAPITAL|AUSTIN,TEXAS', 'POTTERCOUNTY,TEXAS|COUNTRY|UNITEDSTATES', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS'}"
42459,"{'POTTERCOUNTY,TEXAS|STATE|TEXAS', 'TEXAS|LANGUAGE|ENGLISHLANGUAGE', 'TEXAS|CAPITAL|AUSTIN,TEXAS', 'POTTERCOUNTY,TEXAS|COUNTRY|UNITEDSTATES', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS'}"
42460,"{'POTTERCOUNTY,TEXAS|STATE|TEXAS', 'TEXAS|LANGUAGE|ENGLISHLANGUAGE', 'TEXAS|CAPITAL|AUSTIN,TEXAS', 'POTTERCOUNTY,TEXAS|COUNTRY|UNITEDSTATES', 'AMARILLO,TEXAS|ISPARTOF|POTTERCOUNTY,TEXAS'}"
42461,"{'ANDERSON,INDIANA|AREATOTAL|107.43(SQUAREKILOMETRES)', 'ANDERSON,INDIANA|POPULATIONDENSITY|523.9(INHABITANTSPERSQUAREKILOMETRE)', 'ANDERSON,INDIANA|ISPARTOF|FALLCREEKTOWNSHIP,MADISONCOUNTY,INDIANA', 'FALLCREEKTOWNSHIP,MADISONCOUNTY,INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|ANDERSONTOWNSHIP,MADISONCOUNTY,INDIANA'}"
42462,"{'ANDERSON,INDIANA|AREATOTAL|107.43(SQUAREKILOMETRES)', 'ANDERSON,INDIANA|POPULATIONDENSITY|523.9(INHABITANTSPERSQUAREKILOMETRE)', 'ANDERSON,INDIANA|ISPARTOF|FALLCREEKTOWNSHIP,MADISONCOUNTY,INDIANA', 'FALLCREEKTOWNSHIP,MADISONCOUNTY,INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|ANDERSONTOWNSHIP,MADISONCOUNTY,INDIANA'}"
42463,"{'ANDERSON,INDIANA|AREATOTAL|107.43(SQUAREKILOMETRES)', 'ANDERSON,INDIANA|POPULATIONDENSITY|523.9(INHABITANTSPERSQUAREKILOMETRE)', 'ANDERSON,INDIANA|ISPARTOF|FALLCREEKTOWNSHIP,MADISONCOUNTY,INDIANA', 'FALLCREEKTOWNSHIP,MADISONCOUNTY,INDIANA|COUNTRY|UNITEDSTATES', 'ANDERSON,INDIANA|ISPARTOF|ANDERSONTOWNSHIP,MADISONCOUNTY,INDIANA'}"
42464,"{'CALIFORNIA|LANGUAGE|ENGLISHLANGUAGE', 'CONTRACOSTACOUNTY,CALIFORNIA|ISPARTOF|SANFRANCISCOBAYAREA', 'ANTIOCH,CALIFORNIA|ISPARTOF|CONTRACOSTACOUNTY,CALIFORNIA', 'ANTIOCH,CALIFORNIA|LEADERTITLE|CALIFORNIAS11THSTATEASSEMBLYDISTRICT', 'ANTIOCH,CALIFORNIA|ISPARTOF|CALIFORNIA'}"
42465,"{'CALIFORNIA|LANGUAGE|ENGLISHLANGUAGE', 'CONTRACOSTACOUNTY,CALIFORNIA|ISPARTOF|SANFRANCISCOBAYAREA', 'ANTIOCH,CALIFORNIA|ISPARTOF|CONTRACOSTACOUNTY,CALIFORNIA', 'ANTIOCH,CALIFORNIA|LEADERTITLE|CALIFORNIAS11THSTATEASSEMBLYDISTRICT', 'ANTIOCH,CALIFORNIA|ISPARTOF|CALIFORNIA'}"
42466,"{'CALIFORNIA|LANGUAGE|ENGLISHLANGUAGE', 'CONTRACOSTACOUNTY,CALIFORNIA|ISPARTOF|SANFRANCISCOBAYAREA', 'ANTIOCH,CALIFORNIA|ISPARTOF|CONTRACOSTACOUNTY,CALIFORNIA', 'ANTIOCH,CALIFORNIA|LEADERTITLE|CALIFORNIAS11THSTATEASSEMBLYDISTRICT', 'ANTIOCH,CALIFORNIA|ISPARTOF|CALIFORNIA'}"
42467,"{'ATLANTA|ISPARTOF|DEKALBCOUNTY,GEORGIA', 'ATLANTA|AREAOFLAND|344.9(SQUAREKILOMETRES)', 'ATLANTA|AREACODE|404', 'ATLANTA|POPULATIONDENSITY|1299.0(INHABITANTSPERSQUAREKILOMETRE)', 'ATLANTA|AREATOTAL|347.1(SQUAREKILOMETRES)'}"
42468,"{'ATLANTA|ISPARTOF|DEKALBCOUNTY,GEORGIA', 'ATLANTA|AREAOFLAND|344.9(SQUAREKILOMETRES)', 'ATLANTA|AREACODE|404', 'ATLANTA|POPULATIONDENSITY|1299.0(INHABITANTSPERSQUAREKILOMETRE)', 'ATLANTA|AREATOTAL|347.1(SQUAREKILOMETRES)'}"
42469,"{'ATTICA,INDIANA|POPULATIONDENSITY|783.1(INHABITANTSPERSQUAREKILOMETRE)', 'ATTICA,INDIANA|ELEVATIONABOVETHESEALEVEL|166.0', 'ATTICA,INDIANA|AREATOTAL|4.14(SQUAREKILOMETRES)', 'ATTICA,INDIANA|ISPARTOF|LOGANTOWNSHIP,FOUNTAINCOUNTY,INDIANA', 'ATTICA,INDIANA|ISPARTOF|UNITEDSTATES'}"
42470,"{'ATTICA,INDIANA|POPULATIONDENSITY|783.1(INHABITANTSPERSQUAREKILOMETRE)', 'ATTICA,INDIANA|ELEVATIONABOVETHESEALEVEL|166.0', 'ATTICA,INDIANA|AREATOTAL|4.14(SQUAREKILOMETRES)', 'ATTICA,INDIANA|ISPARTOF|LOGANTOWNSHIP,FOUNTAINCOUNTY,INDIANA', 'ATTICA,INDIANA|ISPARTOF|UNITEDSTATES'}"
42471,"{'ATTICA,INDIANA|POPULATIONDENSITY|783.1(INHABITANTSPERSQUAREKILOMETRE)', 'ATTICA,INDIANA|ELEVATIONABOVETHESEALEVEL|166.0', 'ATTICA,INDIANA|AREATOTAL|4.14(SQUAREKILOMETRES)', 'ATTICA,INDIANA|ISPARTOF|LOGANTOWNSHIP,FOUNTAINCOUNTY,INDIANA', 'ATTICA,INDIANA|ISPARTOF|UNITEDSTATES'}"
42472,"{'ALABAMA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA'}"
42473,"{'ALABAMA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA'}"
42474,"{'ALABAMA|COUNTRY|UNITEDSTATES', 'UNITEDSTATES|CAPITAL|WASHINGTON,D.C.', 'UNITEDSTATES|ETHNICGROUP|AFRICANAMERICANS', 'AUBURN,ALABAMA|ISPARTOF|LEECOUNTY,ALABAMA', 'LEECOUNTY,ALABAMA|STATE|ALABAMA'}"
42475,"{'AUBURN,WASHINGTON|COUNTRY|UNITEDSTATES', 'AUBURN,WASHINGTON|ISPARTOF|KINGCOUNTY,WASHINGTON', 'AUBURN,WASHINGTON|AREATOTAL|77.41(SQUAREKILOMETRES)', 'AUBURN,WASHINGTON|ISPARTOF|PIERCECOUNTY,WASHINGTON', 'AUBURN,WASHINGTON|POPULATIONDENSITY|914.8(INHABITANTSPERSQUAREKILOMETRE)'}"
